Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name
NP7 6NP,Yes,51.828543,-3.006023,330768,214915,SO307149,"Croesonen","Llantilio Pertholey",1980-01-01,,81,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001909,"Monmouthshire 002F"
NP7 6NQ,Yes,51.828411,-3.004656,330862,214899,SO308148,"Croesonen","Llantilio Pertholey",1999-06-01,,78,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001909,"Monmouthshire 002F"
NP7 6NR,Yes,51.830201,-3.004536,330873,215098,SO308150,"Croesonen","Llantilio Pertholey",1980-01-01,,84,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001909,"Monmouthshire 002F"
NP7 6NS,Yes,51.832188,-3.001974,331053,215317,SO310153,"Croesonen","Llantilio Pertholey",2000-06-01,,93,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001909,"Monmouthshire 002F"
NP7 6NT,Yes,51.837899,-2.998646,331291,215949,SO312159,"Mardy","Llantilio Pertholey",1980-01-01,,103,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001571,"Monmouthshire 001D"
NP7 6NU,Yes,51.842926,-3.001646,331092,216511,SO310165,"Mardy","Llantilio Pertholey",1980-01-01,,104,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001571,"Monmouthshire 001D"
NP7 6NW,Yes,51.829715,-3.005599,330799,215045,SO307150,"Croesonen","Llantilio Pertholey",1980-01-01,,84,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001909,"Monmouthshire 002F"
NP7 6NY,Yes,51.841987,-3.004711,330879,216409,SO308164,"Mardy","Llantilio Pertholey",1980-01-01,,115,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001571,"Monmouthshire 001D"
NP7 6PA,Yes,51.844392,-3.002108,331062,216674,SO310166,"Mardy","Llantilio Pertholey",1980-01-01,,109,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001571,"Monmouthshire 001D"
NP7 6PB,Yes,51.848418,-3.007627,330688,217127,SO306171,"Mardy","Llantilio Pertholey",1980-01-01,,133,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001571,"Monmouthshire 001D"
NP7 6PD,Yes,51.830624,-3.007637,330660,215148,SO306151,"Croesonen","Llantilio Pertholey",1980-01-01,,94,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001909,"Monmouthshire 002F"
NP7 6PE,Yes,51.830266,-3.006381,330746,215107,SO307151,"Croesonen","Llantilio Pertholey",1980-01-01,,90,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001909,"Monmouthshire 002F"
NP7 6PF,Yes,51.832329,-3.005416,330816,215336,SO308153,"Croesonen","Llantilio Pertholey",1980-01-01,,92,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001909,"Monmouthshire 002F"
NP7 6PG,Yes,51.83243,-3.006748,330724,215348,SO307153,"Croesonen","Llantilio Pertholey",1980-01-01,,95,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001909,"Monmouthshire 002F"
NP7 6PH,Yes,51.835536,-3.011447,330405,215698,SO304156,"Croesonen","Llantilio Pertholey",1980-01-01,,113,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001909,"Monmouthshire 002F"
NP7 6PJ,Yes,51.837492,-3.005714,330803,215910,SO308159,"Mardy","Llantilio Pertholey",1980-01-01,,103,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001571,"Monmouthshire 001D"
NP7 6PL,Yes,51.836291,-3.010434,330476,215781,SO304157,"Croesonen","Llantilio Pertholey",1980-01-01,,113,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001909,"Monmouthshire 002F"
NP7 6PN,Yes,51.83525,-3.01028,330485,215665,SO304156,"Croesonen","Llantilio Pertholey",1980-01-01,,108,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001909,"Monmouthshire 002F"
NP7 6PP,Yes,51.834324,-3.008125,330632,215560,SO306155,"Mardy","Llantilio Pertholey",1980-01-01,,100,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001909,"Monmouthshire 002F"
NP7 6PQ,Yes,51.84112,-3.007891,330659,216316,SO306163,"Mardy","Llantilio Pertholey",2020-08-01,,118,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001909,"Monmouthshire 002F"
NP7 6PR,Yes,51.841543,-3.006768,330737,216362,SO307163,"Mardy","Llantilio Pertholey",2020-08-01,,113,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001571,"Monmouthshire 001D"
NP7 6PS,Yes,51.842039,-3.005589,330819,216416,SO308164,"Mardy","Llantilio Pertholey",2021-01-01,,114,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001571,"Monmouthshire 001D"
NP7 6PT,Yes,51.840443,-3.002897,331002,216236,SO310162,"Mardy","Llantilio Pertholey",2018-08-01,,107,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001571,"Monmouthshire 001D"
NP7 6PU,Yes,51.841925,-3.0073,330701,216405,SO307164,"Mardy","Llantilio Pertholey",2021-02-01,,119,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001571,"Monmouthshire 001D"
NP7 6PW,Yes,51.840219,-3.004924,330862,216213,SO308162,"Mardy","Llantilio Pertholey",2018-12-01,,106,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001571,"Monmouthshire 001D"
NP7 6PX,Yes,51.840253,-3.004054,330922,216216,SO309162,"Mardy","Llantilio Pertholey",2019-01-01,,109,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001571,"Monmouthshire 001D"
NP7 6PY,Yes,51.843839,-3.00259,331028,216613,SO310166,"Mardy","Llantilio Pertholey",2012-03-01,,108,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001571,"Monmouthshire 001D"
NP7 6PZ,Yes,51.839535,-3.002906,331000,216135,SO309161,"Mardy","Llantilio Pertholey",2019-01-01,,107,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001571,"Monmouthshire 001D"
NP7 6QA,Yes,51.841268,-3.006283,330770,216331,SO307163,"Mardy","Llantilio Pertholey",2019-06-01,,107,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001909,"Monmouthshire 002F"
NP7 6WB,No,51.821701,-3.019567,329824,214167,SO298141,"Grofield","Abergavenny",2003-07-01,2006-01-01,63,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001557,"Monmouthshire 001C"
NP7 6WX,No,51.821701,-3.019567,329824,214167,SO298141,"Grofield","Abergavenny",2007-07-01,2008-07-01,63,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001557,"Monmouthshire 001C"
NP7 6WY,No,51.821701,-3.019567,329824,214167,SO298141,"Grofield","Abergavenny",2006-09-01,2008-10-01,63,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001557,"Monmouthshire 001C"
NP7 6WZ,No,51.821701,-3.019567,329824,214167,SO298141,"Grofield","Abergavenny",2007-09-01,2011-08-01,63,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001557,"Monmouthshire 001C"
NP7 6XA,No,51.833768,-3.010029,330500,215500,SO304154,"Croesonen","Llantilio Pertholey",1984-02-01,1990-12-01,102,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001909,"Monmouthshire 002F"
NP7 6XB,No,51.832894,-3.007107,330700,215400,SO306153,"Croesonen","Llantilio Pertholey",1984-10-01,1991-12-01,96,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001909,"Monmouthshire 002F"
NP7 6XD,No,51.832008,-3.005636,330800,215300,SO307153,"Croesonen","Llantilio Pertholey",1990-07-01,1991-12-01,92,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001909,"Monmouthshire 002F"
NP7 6XE,No,51.832008,-3.005636,330800,215300,SO307153,"Croesonen","Llantilio Pertholey",1984-10-01,1988-12-01,92,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001909,"Monmouthshire 002F"
NP7 6XF,No,51.832008,-3.005636,330800,215300,SO307153,"Croesonen","Llantilio Pertholey",1990-02-01,1992-12-01,92,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001909,"Monmouthshire 002F"
NP7 6XG,No,51.832008,-3.005636,330800,215300,SO307153,"Croesonen","Llantilio Pertholey",1990-07-01,1991-12-01,92,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001909,"Monmouthshire 002F"
NP7 6XH,No,51.832008,-3.005636,330800,215300,SO307153,"Croesonen","Llantilio Pertholey",1991-01-01,1994-05-01,92,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001909,"Monmouthshire 002F"
NP7 6XJ,No,51.832008,-3.005636,330800,215300,SO307153,"Croesonen","Llantilio Pertholey",1991-09-01,1996-06-01,92,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001909,"Monmouthshire 002F"
NP7 6XL,No,51.832008,-3.005636,330800,215300,SO307153,"Croesonen","Llantilio Pertholey",1992-08-01,1995-12-01,92,Wales,2021-05-21,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",W01001909,"Monmouthshire 002F"
NP7 6YA,No,51.821701,-3.019567,329824,214167,SO298141,"Grofield","Abergavenny",2001-06-01,2002-03-01,63,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001557,"Monmouthshire 001C"
NP7 6YB,No,51.833248,-3.010902,330439,215443,SO304154,"Croesonen","Llantilio Pertholey",1997-06-01,2000-06-01,101,Wales,2021-05-21,"Postcode sector mean (mainly PO Boxes)",W01001909,"Monmouthshire 002F"
NP7 6YD,No,51.821701,-3.019567,329824,214167,SO298141,"Grofield","Abergavenny",2001-12-01,2006-02-01,63,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001557,"Monmouthshire 001C"
NP7 6YE,No,51.821701,-3.019567,329824,214167,SO298141,"Grofield","Abergavenny",2003-08-01,2006-02-01,63,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001557,"Monmouthshire 001C"
NP7 6YF,No,51.821701,-3.019567,329824,214167,SO298141,"Grofield","Abergavenny",2000-06-01,2006-04-01,63,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001557,"Monmouthshire 001C"
NP7 6YG,No,51.821701,-3.019567,329824,214167,SO298141,"Grofield","Abergavenny",2001-12-01,2003-10-01,63,Wales,2021-05-21,"Imputed by ONS by reference to surrounding postcode grid references",W01001557,"Monmouthshire 001C"
NP7 7AA,Yes,51.829614,-3.030833,329060,215058,SO290150,"Cantref","Abergavenny",1980-01-01,,75,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001545,"Monmouthshire 001A"
NP7 7AB,Yes,51.829235,-3.032986,328911,215018,SO289150,"Cantref","Abergavenny",1980-01-01,,71,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001545,"Monmouthshire 001A"
NP7 7AD,Yes,51.828682,-3.034555,328802,214958,SO288149,"Cantref","Abergavenny",1980-01-01,,66,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001545,"Monmouthshire 001A"
NP7 7AE,Yes,51.827384,-3.033916,328844,214813,SO288148,"Cantref","Abergavenny",1980-01-01,,60,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001545,"Monmouthshire 001A"
NP7 7AF,Yes,51.832918,-3.02373,329555,215419,SO295154,"Lansdown","Abergavenny",2017-09-01,,99,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001546,"Monmouthshire 002A"
NP7 7AG,Yes,51.828135,-3.032264,328959,214895,SO289148,"Cantref","Abergavenny",1980-01-01,,67,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001545,"Monmouthshire 001A"
NP7 7AH,Yes,51.827774,-3.031458,329014,214854,SO290148,"Cantref","Abergavenny",1980-01-01,,66,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001545,"Monmouthshire 001A"
NP7 7AJ,Yes,51.833103,-3.025215,329453,215441,SO294154,"Lansdown","Abergavenny",2017-11-01,,109,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001545,"Monmouthshire 001A"
NP7 7AL,Yes,51.826506,-3.031473,329011,214713,SO290147,"Cantref","Abergavenny",1980-01-01,,62,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001545,"Monmouthshire 001A"
NP7 7AN,Yes,51.826956,-3.034443,328807,214766,SO288147,"Cantref","Abergavenny",1980-01-01,,59,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001545,"Monmouthshire 001A"
NP7 7AP,Yes,51.826504,-3.030631,329069,214712,SO290147,"Cantref","Abergavenny",1980-01-01,,62,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001545,"Monmouthshire 001A"
NP7 7AQ,Yes,51.833186,-3.023867,329546,215449,SO295154,"Lansdown","Abergavenny",2017-11-01,,107,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001546,"Monmouthshire 002A"
NP7 7AR,Yes,51.828709,-3.037589,328593,214964,SO285149,"Cantref","Abergavenny",1980-01-01,,63,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001545,"Monmouthshire 001A"
NP7 7AS,Yes,51.831694,-3.024864,329475,215284,SO294152,"Lansdown","Abergavenny",2018-03-01,,89,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001545,"Monmouthshire 001A"
NP7 7AT,Yes,51.827859,-3.036089,328695,214868,SO286148,"Cantref","Abergavenny",1980-01-01,,62,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001545,"Monmouthshire 001A"
NP7 7AU,Yes,51.829175,-3.036743,328652,215015,SO286150,"Cantref","Abergavenny",1980-01-01,,67,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001545,"Monmouthshire 001A"
NP7 7AW,Yes,51.828247,-3.038013,328563,214913,SO285149,"Cantref","Abergavenny",1980-01-01,,59,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001545,"Monmouthshire 001A"
NP7 7AX,Yes,51.824746,-3.027137,329307,214513,SO293145,"Grofield","Abergavenny",1993-08-01,,61,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001557,"Monmouthshire 001C"
NP7 7AY,Yes,51.829866,-3.03895,328501,215094,SO285150,"Cantref","Abergavenny",1980-01-01,,66,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001545,"Monmouthshire 001A"
NP7 7BA,Yes,51.829279,-3.03618,328691,215026,SO286150,"Cantref","Abergavenny",1980-01-01,,67,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001545,"Monmouthshire 001A"
NP7 7BB,Yes,51.829452,-3.034936,328777,215044,SO287150,"Cantref","Abergavenny",1980-01-01,,68,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001545,"Monmouthshire 001A"
NP7 7BD,Yes,51.83001,-3.031756,328997,215103,SO289151,"Cantref","Abergavenny",1980-01-01,,75,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001545,"Monmouthshire 001A"
NP7 7BE,Yes,51.831045,-3.031634,329007,215218,SO290152,"Cantref","Abergavenny",1980-01-01,,82,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001545,"Monmouthshire 001A"
NP7 7BH,Yes,51.829857,-3.033828,328854,215088,SO288150,"Cantref","Abergavenny",1980-01-01,,72,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001545,"Monmouthshire 001A"
NP7 7BL,Yes,51.831126,-3.030664,329074,215226,SO290152,"Cantref","Abergavenny",1980-01-01,,85,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001545,"Monmouthshire 001A"
NP7 7BN,Yes,51.832967,-3.029893,329130,215430,SO291154,"Cantref","Abergavenny",1980-01-01,,98,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001545,"Monmouthshire 001A"
NP7 7BQ,Yes,51.831937,-3.027359,329303,215313,SO293153,"Cantref","Abergavenny",1994-12-01,,95,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001545,"Monmouthshire 001A"
NP7 7BR,Yes,51.832332,-3.028413,329231,215358,SO292153,"Cantref","Abergavenny",1980-01-01,,97,Wales,2021-05-21,"Within the building of the matched address closest to the postcode mean",W01001545,"Monmouthshire 001A"
